Brand,Model,Specifications
BQ,Aquaris V,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2017, September', 'Status': 'Available. Released 2017, October'}}, {'Body': {'Dimensions': '148.1 x 73 x 8.4 mm (5.83 x 2.87 x 0.33 in)', 'Weight': '165 g (5.82 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.2 inches, 74.5 cm', 'Resolution': '2', 'Protection': ' (~68.9% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 7.1.2 (Nougat), upgradable to Android 8.0 (Oreo)', 'Chipset': 'Qualcomm MSM8940 Snapdragon 435 (28 nm)', 'CPU': 'Octa-core 1.4 GHz Cortex-A53', 'GPU': 'Adreno 505'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '16GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM'}}, {'Main Camera': {'Single': '12 MP, f/2.0, 1.12µm, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '1080p@30fps, 480p@120fps'}}, {'Selfie camera': {'Single': '8 MP, f/2.0, 1/4"", 1.12µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE, aptX', 'GPS': 'Yes, with A-GPS, GLONASS, BDS, GALILEO', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3100 mAh battery'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 210 EUR'}}]"
BQ,Aquaris V Plus,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2017, September', 'Status': 'Available. Released 2017, October'}}, {'Body': {'Dimensions': '152.3 x 76.7 x 8.4 mm (6.00 x 3.02 x 0.33 in)', 'Weight': '183 g (6.46 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.5 inches, 83.4 cm', 'Resolution': '2', 'Protection': ' (~71.4% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 7.1.2 (Nougat), upgradable to Android 8.0 (Oreo)', 'Chipset': 'Qualcomm MSM8940 Snapdragon 435 (28 nm)', 'CPU': 'Octa-core 1.4 GHz Cortex-A53', 'GPU': 'Adreno 505'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '32GB 3GB RAM, 64GB 4GB RAM'}}, {'Main Camera': {'Single': '12 MP, f/2.0, 1.12µm, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '1080p@30fps, 480p@120fps'}}, {'Selfie camera': {'Single': '8 MP, f/2.0, 1/4"", 1.12µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE, aptX', 'GPS': 'Yes, with A-GPS, GLONASS, BDS, GALILEO', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3400 mAh battery'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 260 EUR'}}]"
BQ,Aquaris U2,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2017, September', 'Status': 'Available. Released 2017, October'}}, {'Body': {'Dimensions': '148.1 x 72.9 x 8.4 mm (5.83 x 2.87 x 0.33 in)', 'Weight': '155 g (5.47 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.2 inches, 74.5 cm', 'Resolution': '2', 'Protection': ' (~69.0% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 7.1.2 (Nougat), upgradable to Android 8.0 (Oreo)', 'Chipset': 'Qualcomm MSM8940 Snapdragon 435 (28 nm)', 'CPU': 'Octa-core 1.4 GHz Cortex-A53', 'GPU': 'Adreno 505'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '16GB 2GB RAM, 32GB 3GB RAM'}}, {'Main Camera': {'Single': '13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '1080p@30fps, 480p@120fps'}}, {'Selfie camera': {'Single': '5 MP, f/2.0, 1/5"", 1.12µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE, aptX', 'GPS': 'Yes, with A-GPS, GLONASS, BDS, GALILEO', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0, USB On-The-Go'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3100 mAh battery'}}, {'Misc': {'Colors': 'Black', 'Models': 'Aquaris U2', 'Price': 'About 190 EUR'}}]"
BQ,Aquaris U2 Lite,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2017, September', 'Status': 'Available. Released 2017, October'}}, {'Body': {'Dimensions': '148.1 x 72.9 x 8.4 mm (5.83 x 2.87 x 0.33 in)', 'Weight': '155 g (5.47 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.2 inches, 74.5 cm', 'Resolution': '2', 'Protection': ' (~69.0% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 7.1.2 (Nougat), upgradable to Android 8.0 (Oreo)', 'Chipset': 'Qualcomm MSM8917 Snapdragon 425 (28 nm)', 'CPU': 'Quad-core 1.4 GHz', 'GPU': 'Adreno 308'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '8 MP, f/2.0, 1/4.0"", 1.12µm, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP, f/2.0, 1/5"", 1.12µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE, aptX', 'GPS': 'Yes, with A-GPS, GLONASS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0, USB On-The-Go'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3100 mAh battery'}}, {'Misc': {'Colors': 'Black, White', 'Price': 'About 170 EUR'}}]"
BQ,Aquaris X2 Pro,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2018, May', 'Status': 'Available. Released 2018, June'}}, {'Body': {'Dimensions': '150.7 x 72.3 x 8.4 mm (5.93 x 2.85 x 0.33 in)', 'Weight': '168 g (5.93 oz)', 'Build': 'Glass front (Gorilla Glass), glass back, aluminum frame', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'LTPS IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.65 inches, 82.4 cm', 'Resolution': '2', 'Protection': ' (~75.6% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 8.1 (Oreo), Android One', 'Chipset': 'Qualcomm SDM660 Snapdragon 660 (14 nm)', 'CPU': 'Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)', 'GPU': 'Adreno 512'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '64GB 4GB RAM, 128GB 6GB RAM'}}, {'Main Camera': {'Dual': '12 MP, f/1.8, 1/2.8"", 1.29µm, dual pixel PDAF', 'Features': '\r\n5 MP, f/2.4, (depth)', 'Video': 'Dual-LED dual-tone flash, auto-HDR, panorama'}}, {'Selfie camera': {'Single': '8 MP, f/2.0, 1/4"", 1.12µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '5.0, A2DP, LE, aptX', 'GPS': 'Yes, with A-GPS, GLONASS, GALILEO', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': '2.0, Type-C 1.0 reversible connector, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Ion 3100 mAh battery'}}, {'Misc': {'Colors': 'Midnight Black, Glaze White, Deep Silver', 'Price': 'About 390 EUR'}}]"
BQ,Aquaris X2,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2018, May', 'Status': 'Available. Released 2018, June'}}, {'Body': {'Dimensions': '150.7 x 72.3 x 8.3 mm (5.93 x 2.85 x 0.33 in)', 'Weight': '163 g (5.75 oz)', 'Build': 'Glass front (Gorilla Glass), plastic back, aluminum frame', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'LTPS IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.65 inches, 82.4 cm', 'Resolution': '2', 'Protection': ' (~75.6% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 8.1 (Oreo), Android One', 'Chipset': 'Qualcomm SDM636 Snapdragon 636 (14 nm)', 'CPU': 'Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver)', 'GPU': 'Adreno 509'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '32GB 3GB RAM, 64GB 4GB RAM'}}, {'Main Camera': {'Dual': '12 MP, f/1.8, 1/2.8"", 1.29µm, dual pixel PDAF', 'Features': '\r\n5 MP, f/2.4, (depth)', 'Video': 'Dual-LED dual-tone flash, auto-HDR, panorama'}}, {'Selfie camera': {'Single': '8 MP, f/2.0, 1/4"", 1.12µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '5.0, A2DP, LE, aptX', 'GPS': 'Yes, with A-GPS, GLONASS, GALILEO', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': '2.0, Type-C 1.0 reversible connector, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Ion 3100 mAh battery'}}, {'Misc': {'Colors': 'Carbon Black, Sand Gold', 'Price': 'About 310 EUR'}}]"
BQ,Aquaris VS,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2018, February', 'Status': 'Available. Released 2018, March'}}, {'Body': {'Dimensions': '148.1 x 73 x 8.4 mm (5.83 x 2.87 x 0.33 in)', 'Weight': '165 g (5.82 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.2 inches, 74.5 cm', 'Resolution': '2', 'Protection': ' (~68.9% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 7.1.2 (Nougat), upgradable to Android 8.0 (Oreo)', 'Chipset': 'Qualcomm MSM8937 Snapdragon 430 (28 nm)', 'CPU': 'Octa-core 1.4 GHz Cortex-A53', 'GPU': 'Adreno 505'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '32GB 3GB RAM, 64GB 4GB RAM'}}, {'Main Camera': {'Single': '12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '1080p@30fps, 480p@120fps'}}, {'Selfie camera': {'Single': '8 MP, f/2.0, 1/4"", 1.12µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE, aptX', 'GPS': 'Yes, with A-GPS, GLONASS', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3100 mAh battery'}}, {'Misc': {'Colors': 'Mist Gold', 'Price': 'About 190 EUR'}}]"
BQ,Aquaris VS Plus,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2018, February', 'Status': 'Available. Released 2018, March'}}, {'Body': {'Dimensions': '152.3 x 76.7 x 8.4 mm (6.00 x 3.02 x 0.33 in)', 'Weight': '183 g (6.46 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.5 inches, 83.4 cm', 'Resolution': '2', 'Protection': ' (~71.4% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 7.1.2 (Nougat), upgradable to Android 8.0 (Oreo)', 'Chipset': 'Qualcomm MSM8937 Snapdragon 430 (28 nm)', 'CPU': 'Octa-core 1.4 GHz Cortex-A53', 'GPU': 'Adreno 505'}}, {'Memory': {'Card slot': 'microSDXC (uses shared SIM slot)', 'Internal': '64GB 4GB RAM'}}, {'Main Camera': {'Single': '12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF', 'Features': 'LED flash, HDR, panorama', 'Video': '1080p@30fps, 480p@120fps'}}, {'Selfie camera': {'Single': '8 MP, f/2.0, 1/4"", 1.12µm', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot', 'Bluetooth': '4.2, A2DP, LE, aptX', 'GPS': 'Yes, with A-GPS, GLONASS', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0, USB On-The-Go'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'}}, {'Battery': {'Charging': 'Non-removable Li-Po 3400 mAh battery'}}, {'Misc': {'Colors': 'Mist Gold', 'Price': 'About 230 EUR'}}]"
Celkon,Q470,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available. Released 2014'}}, {'Body': {'Dimensions': '138.4 x 68.8 x 8.3 mm (5.45 x 2.71 x 0.33 in)', 'Weight': '137 g (4.83 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen', 'Size': '4.7 inches, 60.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat)', 'Chipset': 'Mediatek MT6582 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400MP2'}}, {'Memory': {'Card slot': 'microSDHC', 'Internal': '16GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1800 mAh battery', 'Talk time': 'Up to 140 h (3G)'}}, {'Misc': {'Colors': 'White'}}]"
Celkon,Q455,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available. Released 2014'}}, {'Body': {'Dimensions': '136.5 x 68 x 7.9 mm (5.37 x 2.68 x 0.31 in)', 'Weight': '130 g (4.59 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat)', 'CPU': 'Quad-core 1.2'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '16GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Talk time': 'Removable Li-Ion 2000 mAh battery'}}, {'Misc': {'Colors': 'White, Black, Blue', 'SAR EU': '0.47 W/kg (head) \xa0 \xa0 0.41 W/kg (body) \xa0 \xa0 ', 'Price': 'About 100 EUR'}}]"
Celkon,A500,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014, August', 'Status': 'Available. Released 2014, August'}}, {'Body': {'Dimensions': '141.4 x 72.6 x 10.2 mm (5.57 x 2.86 x 0.40 in)', 'Weight': '147 g (5.19 oz)', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat)', 'Chipset': 'Mediatek MT6572M (28 nm)', 'CPU': 'Dual-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400'}}, {'Memory': {'Card slot': 'microSDHC', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.0', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Li-Ion 2000 mAh battery', 'Talk time': 'Up to 150 h (3G)'}}, {'Misc': {'Colors': 'Black, White', 'SAR EU': '0.49 W/kg (head) \xa0 \xa0 0.56 W/kg (body) \xa0 \xa0 ', 'Price': 'About 90 EUR'}}]"
Celkon,A42,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014, July', 'Status': 'Available. Released 2014, July'}}, {'Body': {'Dimensions': '124.5 x 63.5 x 10.2 mm (4.90 x 2.5 x 0.40 in)', 'Weight': '-', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'CPU': 'Dual-core 1.3 GHz'}}, {'Memory': {'Card slot': 'microSDHC', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '5 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.0', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Li-Ion 1400 mAh battery', 'Talk time': 'Up to 180 h'}}, {'Misc': {'Colors': 'Yellow, Blue, White', 'SAR EU': '0.69 W/kg (head) \xa0 \xa0 0.71 W/kg (body) \xa0 \xa0 ', 'Price': 'About 80 EUR'}}]"
Celkon,A115,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available. Released 2014'}}, {'Body': {'Dimensions': '148 x 74 x 9.3 mm (5.83 x 2.91 x 0.37 in)', 'Weight': '164 g (5.78 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'Chipset': 'Mediatek MT6582 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400MP2'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '8 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 2000 mAh battery', 'Talk time': 'Up to 360 h (3G)'}}, {'Misc': {'Colors': 'Black, White', 'SAR EU': '0.84 W/kg (head) \xa0 \xa0 0.91 W/kg (body) \xa0 \xa0 '}}]"
Celkon,Q44,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available. Released 2014'}}, {'Body': {'Dimensions': '129 x 64.2 x 9.5 mm (5.08 x 2.53 x 0.37 in)', 'Weight': '133.6 g (4.73 oz)', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat)', 'CPU': 'Quad-core 1.3 GHz'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Li-Ion 1500 mAh battery', 'Talk time': 'Up to 140 h (3G)'}}, {'Misc': {'Colors': 'Silver, Gold, Grey', 'SAR EU': '0.38 W/kg (head) \xa0 \xa0 0.41 W/kg (body) \xa0 \xa0 '}}]"
Celkon,A21,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available. Released 2014'}}, {'Body': {'Dimensions': '124.8 x 66.1 x 10.8 mm (4.91 x 2.60 x 0.43 in)', 'Weight': '115.3 g (4.06 oz)', 'SIM': 'Dual SIM (Dual stand-by)'}}, {'Display': {'Type': 'Capacitive touchscreen', 'Size': '4.0 inches, 47.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'Chipset': 'Mediatek MT6582 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400MP2'}}, {'Memory': {'Card slot': 'microSDHC', 'Internal': '512MB 256MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': '4.0, A2DP', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Li-Ion 1500 mAh battery', 'Talk time': 'Up to 120 h (3G)'}}, {'Misc': {'Colors': 'Black, Blue, Red', 'SAR EU': '0.99 W/kg (head) \xa0 \xa0 1.39 W/kg (body) \xa0 \xa0 ', 'Price': 'About 60 EUR'}}]"
Celkon,Q500 Millennium Ultra,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available. Released 2014'}}, {'Body': {'Dimensions': '145.6 x 71.8 x 8 mm (5.73 x 2.83 x 0.31 in)', 'Weight': '149 g (5.26 oz)', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat)', 'Chipset': 'Broadcom BCM23550', 'CPU': 'Quad-core 1.2 GHz'}}, {'Memory': {'Card slot': 'microSDHC', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Li-Ion 2500 mAh battery', 'Talk time': 'Up to 200 h (3G)'}}, {'Misc': {'Colors': 'White', 'Price': 'About 120 EUR'}}]"
